DATETIME,ERRORLEVEL,TAG,VALUE,LINE,FILE
"2022-01-12 15:21:01",ERROR,DV,"No existe la imagen (ID: 5302)",39,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",INFO,DB,"Insertado en la base de datos (ID: 5302 - )",58,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",ERROR,DV,"No existe la imagen (ID: 5303)",39,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",INFO,DB,"Insertado en la base de datos (ID: 5303 - )",58,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",ERROR,DV,"No existe la imagen (ID: 5304)",39,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",INFO,DB,"Insertado en la base de datos (ID: 5304 - )",58,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",ERROR,DV,"No existe la imagen (ID: 5305)",39,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",INFO,DB,"Insertado en la base de datos (ID: 5305 - )",58,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",ERROR,DV,"No existe la imagen (ID: 5306)",39,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",INFO,DB,"Insertado en la base de datos (ID: 5306 - )",58,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",ERROR,DV,"No existe la imagen (ID: 5311)",39,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",INFO,DB,"Insertado en la base de datos (ID: 5311 - )",58,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",ERROR,DV,"No existe la imagen (ID: 5312)",39,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",INFO,DB,"Insertado en la base de datos (ID: 5312 - )",58,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",ERROR,DV,"No existe la imagen (ID: 5313)",39,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",INFO,DB,"Insertado en la base de datos (ID: 5313 - )",58,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",ERROR,DV,"No existe la imagen (ID: 5314)",39,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",INFO,DB,"Insertado en la base de datos (ID: 5314 - )",58,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",ERROR,DV,"No existe la imagen (ID: 5315)",39,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",INFO,DB,"Insertado en la base de datos (ID: 5315 - )",58,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",ERROR,DV,"No existe la imagen (ID: 5319)",39,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",INFO,DB,"Insertado en la base de datos (ID: 5319 - )",58,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",ERROR,DV,"No existe la imagen (ID: 5325)",39,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
